Feature ID,Feature Name,Cluster 1 Mean Counts,Cluster 1 Log2 fold change,Cluster 1 Adjusted p value,Cluster 2 Mean Counts,Cluster 2 Log2 fold change,Cluster 2 Adjusted p value
ENSG00000116183,PAPPA2,0.004790381773846653,2.9298155811335738,0.040278458963544705,0,-2.9298155811335738,0.040278458963544705
ENSG00000152092,ASTN1,0.0009580763547693306,0.8594262532421766,0.7941788770712375,0,-0.8594262532421766,0.7941788770712375
ENSG00000198797,BRINP2,0.0004790381773846653,0.12246065907596915,1,0,-0.12246065907596915,1
ENSG00000227579,AL136114.1,0.002874229064307992,-0.569417045561698,0.8200087459280322,0.0039621507019340346,0.569417045561698,0.8200087459280322
ENSG00000120341,SEC16B,0.00023951908869233266,-4.047464342366343,0.000051896697404204955,0.00726394295354573,4.047464342366343,0.000051896697404204955
ENSG00000075391,RASAL2,0.0038323054190773226,-5.544964001837159,0.0000000000000000000000000000000000000000000000002884552004985701,0.18952287524251132,5.544964001837159,0.0000000000000000000000000000000000000000000000002884552004985701
ENSG00000188585,CLEC20A,0.0023951908869233266,1.9969297769921113,0.18447826415980445,0,-1.9969297769921113,0.18447826415980445
ENSG00000240021,TEX35,0.000718557266076998,0.5374981583548131,0.7941788770712375,0,-0.5374981583548131,0.7941788770712375
ENSG00000213057,C1orf220,0.010299320813770305,1.9969297769921113,0.012429848724709628,0.0019810753509670173,-1.9969297769921113,0.012429848724709628
ENSG00000273384,AL137796.1,0.004071824507769655,1.707423159797126,0.16671565992576015,0.0006603584503223391,-1.707423159797126,0.16671565992576015
ENSG00000273062,AL449106.1,0.000718557266076998,0.5374981583548131,0.7941788770712375,0,-0.5374981583548131,0.7941788770712375
ENSG00000116191,RALGPS2,1.6239394213340155,1.5678129613327152,0.00000036382079296923825,0.5474371553172191,-1.5678129613327152,0.00000036382079296923825
ENSG00000116194,ANGPTL1,0.3753264119808853,2.522851382390412,0.00000000000009254901965332173,0.06471512813158924,-2.522851382390412,0.00000000000009254901965332173
ENSG00000116199,FAM20B,0.24646514226441033,-0.9835037737207566,0.0001457723137309408,0.48734453633788627,0.9835037737207566,0.0001457723137309408
ENSG00000186283,TOR3A,0.10275368904901072,-1.153100844633987,0.00001832884338021857,0.22848402381152932,1.153100844633987,0.00001832884338021857
ENSG00000143322,ABL2,0.38179342737557825,-0.33491378676033423,0.31181678913907435,0.48140131028498523,0.33491378676033423,0.31181678913907435
ENSG00000057252,SOAT1,0.48622375004543533,-1.6413180680672133,0.000000000004390386765025686,1.5175037188407352,1.6413180680672133,0.000000000004390386765025062
ENSG00000162779,AXDND1,0.012694511700693632,1.12246065907597,0.24971205158075102,0.005282867602578713,-1.12246065907597,0.24971205158075102
ENSG00000116218,NPHS2,0.00023951908869233266,-0.46250184164518693,1,0,0.46250184164518693,1
ENSG00000162782,TDRD5,0,-2.462501841645187,0.4684240072888307,0.0006603584503223391,2.462501841645187,0.4684240072888307
ENSG00000243062,AL359853.2,0,-2.462501841645187,0.4684240072888307,0.0006603584503223391,2.462501841645187,0.4684240072888307
ENSG00000143340,FAM163A,0.0011975954434616633,0.12246065907596915,1,0.0006603584503223391,-0.12246065907596915,1
ENSG00000229407,AL359853.1,0.00023951908869233266,-0.46250184164518693,1,0,0.46250184164518693,1
ENSG00000231966,LINC02818,0.000718557266076998,-1.7844299365325487,0.20593523427932897,0.0026414338012893564,1.7844299365325487,0.20593523427932897
ENSG00000169905,TOR1AIP2,0.2615548448520273,-0.6258119986659334,0.023767959892618862,0.4034790131469492,0.6258119986659334,0.023767959892618862
ENSG00000272906,AL353708.3,0.008383168104231644,2.12246065907597,0.1987125644941054,0.0013207169006446782,-2.12246065907597,0.1987125644941054
ENSG00000143337,TOR1AIP1,0.5614327438948278,-0.4015559544633735,0.19638148583580348,0.7415825397119868,0.4015559544633735,0.19638148583580348
ENSG00000261831,AL353708.2,0.0019161527095386613,0.7074231597971252,0.6968865438480741,0.0006603584503223391,-0.7074231597971252,0.6968865438480741
ENSG00000260360,AL353708.1,0.0038323054190773226,0.6249609996051531,0.6910583968931605,0.0019810753509670173,-0.6249609996051531,0.6910583968931605
ENSG00000135837,CEP350,1.1480149921023506,-0.419743143401402,0.16460374550126583,1.5359937554497607,0.419743143401402,0.1646037455012247
ENSG00000116260,QSOX1,0.07449043658331546,-3.0443783624926,0.0000000000000000000000000000000000009230360132767523,0.6161144341507424,3.0443783624926,0.0000000000000000000000000000000000009230360132767523
ENSG00000121454,LHX4,0.019161527095386613,0.8773481612394383,0.13813054690482565,0.009905376754835087,-0.8773481612394383,0.13813054690482565
ENSG00000230124,ACBD6,1.044782264875955,0.15591207748853297,0.7720717276751718,0.9377089994577216,-0.15591207748853297,0.7720717276751718
ENSG00000143324,XPR1,1.019393241474568,-0.7567145583207258,0.003991810082811673,1.7228751968909828,0.7567145583207258,0.003991810082811673
ENSG00000135835,KIAA1614,0.00359278633038499,-0.7844299365325496,0.4799380434992241,0.005943226052901052,0.7844299365325496,0.4799380434992241
ENSG00000243155,AL162431.1,0.0033532672416926573,-1.256050964177759,0.16737738052324375,0.007924301403868069,1.256050964177759,0.16737738052324375
ENSG00000232586,KIAA1614-AS1,0.0009580763547693306,-0.7255362474789795,0.868379072079435,0.0013207169006446782,0.7255362474789795,0.868379072079435
ENSG00000135823,STX6,0.0843107192197011,-1.0046020175678843,0.0004190274253983259,0.1690517632825188,1.0046020175678843,0.0004190274253983259
ENSG00000153029,MR1,0.244788508643564,-0.11496310307878632,0.8074728612299756,0.264803738579258,0.11496310307878632,0.8074728612299756
ENSG00000162783,IER5,0.1853877746478655,-2.592369796046786,0.00000000000000000000000000006308218951969867,1.1193075732963649,2.592369796046786,0.00000000000000000000000000006308218951969867
ENSG00000237292,LINC01732,0,-6.416698152032062,0.000000000000013890024069998233,0.019810753509670175,6.416698152032062,0.000000000000013890024069998233
ENSG00000179452,LINC01699,0,-2.462501841645187,0.4684240072888307,0.0006603584503223391,2.462501841645187,0.4684240072888307
ENSG00000198216,CACNA1E,0.004071824507769655,1.12246065907597,0.42465914654558495,0.0013207169006446782,-1.12246065907597,0.42465914654558495
ENSG00000287452,AL161734.2,0.0016766336208463286,0.5374981583548131,0.8959349281789663,0.0006603584503223391,-0.5374981583548131,0.8959349281789663
ENSG00000225982,AL355482.2,0.00023951908869233266,-0.46250184164518693,1,0,0.46250184164518693,1
ENSG00000228918,LINC01344,0.0009580763547693306,-1.1405737467578234,0.627370268703985,0.0019810753509670173,1.1405737467578234,0.627370268703985
ENSG00000135821,GLUL,0.16526817119770953,-2.0383885633275085,0.000000000000005605318126892773,0.679508845381687,2.0383885633275085,0.000000000000005605318126892773
ENSG00000121446,RGSL1,0.0009580763547693306,-0.7255362474789795,0.8782071526180524,0.0013207169006446782,0.7255362474789795,0.8782071526180524
ENSG00000135828,RNASEL,0.04934093227062053,0.1648959253963671,0.8330087204995829,0.04358365772127438,-0.1648959253963671,0.8330087204995829
ENSG00000143333,RGS16,0.004790381773846653,2.9298155811335738,0.254494910710315,0,-2.9298155811335738,0.254494910710315
ENSG00000261504,LINC01686,0.000718557266076998,0.5374981583548131,1,0,-0.5374981583548131,1
ENSG00000135838,NPL,0.041676321432465885,-3.4078955109947167,0.000000000000000000000000000000000000026848777145644124,0.4444212370669342,3.4078955109947167,0.000000000000000000000000000000000000026848777145644124
ENSG00000287808,AL355999.1,0.024430947046617933,0.5801424957633072,0.33437990402327633,0.015848602807736138,-0.5801424957633072,0.33437990402327633
ENSG00000135829,DHX9,1.3825041799321443,0.12346062102270117,0.8326701877429332,1.2692089415195358,-0.12346062102270117,0.8326701877429193
ENSG00000157060,SHCBP1L,0.001437114532153996,0.3448530804124168,0.8929508582270853,0.0006603584503223391,-0.3448530804124168,0.8929508582270853
ENSG00000135862,LAMC1,0.03616738239254223,0.35916091709630127,0.6022281704099649,0.027735054913538244,-0.35916091709630127,0.6022281704099649
ENSG00000224468,LAMC1-AS1,0.000718557266076998,0.5374981583548131,0.7941788770712375,0,-0.5374981583548131,0.7941788770712375
ENSG00000058085,LAMC2,0.0004790381773846653,-1.462501841645187,0.505724336747214,0.0013207169006446782,1.462501841645187,0.505724336747214
ENSG00000157064,NMNAT2,0.004311343596461988,1.200463171077243,0.30380130659867716,0.0013207169006446782,-1.200463171077243,0.30380130659867716
ENSG00000287929,AL354953.1,0.00023951908869233266,-0.46250184164518693,1,0,0.46250184164518693,1
ENSG00000232860,SMG7-AS1,0.0023951908869233266,-0.32499831789525047,0.9684559355599808,0.0026414338012893564,0.32499831789525047,0.9684559355599808
ENSG00000116698,SMG7,0.604067141682063,-1.112862065635858,0.000007733014544863586,1.3068493731879092,1.112862065635858,0.000007733014544862942
ENSG00000116701,NCF2,0.05676602402008284,-5.517146057697397,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000003899830780063187,2.6110573125745287,5.517146057697397,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000003899830780063187
ENSG00000162704,ARPC5,1.099392617097807,-1.3853719661831598,0.000000009249936758594048,2.8732196173524973,1.3853719661831598,0.000000009249936758592733
ENSG00000143344,RGL1,0.050059489536697525,-1.4486960421201558,0.00000313345778871447,0.1366941992167242,1.4486960421201558,0.00000313345778871447
ENSG00000173627,APOBEC4,0.0019161527095386613,1.7074231597971252,0.2721394243892418,0,-1.7074231597971252,0.2721394243892418
ENSG00000198756,COLGALT2,0.046466703206312535,2.3374735500468207,0.000004393945653942889,0.008584659854190409,-2.3374735500468207,0.000004393945653942889
ENSG00000198860,TSEN15,0.23808197416017868,0.16513399567120768,0.7941788770712375,0.21197506255347084,-0.16513399567120768,0.7941788770712375
ENSG00000286655,AL158011.1,0.006946053572077647,2.4443887539633318,0.011326713321413153,0.0006603584503223391,-2.4443887539633318,0.011326713321413153
ENSG00000271387,AL445228.2,0.000718557266076998,0.5374981583548131,0.7941788770712375,0,-0.5374981583548131,0.7941788770712375
ENSG00000116667,C1orf21,0.595444454489139,3.5509024098768194,0.0000000000000000000000015121359244719924,0.050187242224497775,-3.5509024098768194,0.0000000000000000000000015121359244719924
ENSG00000285847,AL713852.1,0.03233507697346491,4.039998498883997,0.0000000006902078105082797,0.0013207169006446782,-4.039998498883997,0.0000000006902078105082797
ENSG00000286378,AL713852.2,0.00023951908869233266,-0.46250184164518693,1,0,0.46250184164518693,1
ENSG00000116406,EDEM3,0.39544601543104124,-0.39821271329020635,0.189621795353417,0.5210228173043255,0.39821271329020635,0.189621795353417
ENSG00000135842,NIBAN1,1.1092128997341926,0.17285315406060783,0.7347164415564501,0.9839340909802853,-0.17285315406060783,0.7347164415564498
ENSG00000121481,RNF2,0.20335170629979044,-1.1803314559955589,0.000003727201425167866,0.4609301983249927,1.1803314559955589,0.000003727201425167866
ENSG00000121486,TRMT1L,0.10419080358116471,-0.016245611755622225,1,0.10499699360125192,0.016245611755622225,1
ENSG00000116668,SWT1,0.16191490395601688,0.5829581773117267,0.11388628440688588,0.10763842740254127,-0.5829581773117267,0.11388628440688588
ENSG00000116679,IVNS1ABP,0.2867043491647222,-0.8781413417843773,0.0007577398085598762,0.5269660433572266,0.8781413417843773,0.0007577398085598762
ENSG00000273004,AL078644.2,0.0019161527095386613,-1.0999317622604785,0.44345681274943816,0.0039621507019340346,1.0999317622604785,0.44345681274943816
ENSG00000228309,LINC01350,0.031616519707387915,4.592780593856003,0.000000000039256826636348066,0.0006603584503223391,-4.592780593856003,0.000000000039256826636348066
ENSG00000261729,AL133383.1,0.0011975954434616633,1.1224606590759691,0.5615071714578361,0,-1.1224606590759691,0.5615071714578361
ENSG00000143341,HMCN1,0.00814364901553931,1.3448530804124177,0.20353570353622708,0.0026414338012893564,-1.3448530804124177,0.20353570353622708
ENSG00000116690,PRG4,0.002874229064307992,2.2379378764959057,0.12957037459164264,0,-2.2379378764959057,0.12957037459164264
ENSG00000047410,TPR,1.3310075758632927,0.2939764089327717,0.4393392783994594,1.0856292923299256,-0.2939764089327717,0.4393392783994592
ENSG00000157181,ODR4,0.3688593965861923,-0.47647704011659286,0.1027105778552393,0.5130985159004575,0.47647704011659286,0.1027105778552393
ENSG00000229739,AL096803.2,0.0462271841176202,0.4649856585704448,0.3761345661626675,0.03301792251611695,-0.4649856585704448,0.3761345661626675
ENSG00000116703,PDC,0.0031137481530003246,1.3448530804124168,0.30361870047740097,0.0006603584503223391,-1.3448530804124168,0.30361870047740097
ENSG00000273198,AL096803.4,0.00023951908869233266,-1.462501841645187,0.6872075460477104,0.0006603584503223391,1.462501841645187,0.6872075460477104
ENSG00000073756,PTGS2,0.00023951908869233266,-6.571026298423356,0.0000000000000000000000000020701178573093785,0.04490437462191906,6.571026298423356,0.0000000000000000000000000020701178573093785
ENSG00000116711,PLA2G4A,0.012694511700693632,-5.34605025347219,0.0000000000000000000000000000000000000000000000000000000000000009637712464098851,0.5256453264565819,5.34605025347219,0.0000000000000000000000000000000000000000000000000000000000000009637712464098851
ENSG00000230426,ERVMER61-1,0.1561664458274009,3.303474839180088,0.000000000000046863469509649857,0.0151882443574138,-3.303474839180088,0.000000000000046863469509649857
ENSG00000285894,AL136372.2,0.0016766336208463286,1.537498158354813,0.4031119248892438,0,-1.537498158354813,0.4031119248892438
ENSG00000225006,AL929288.1,0.00023951908869233266,-0.46250184164518693,1,0,0.46250184164518693,1
ENSG00000226486,LINC01035,0.0009580763547693306,0.8594262532421766,0.8250611224624828,0,-0.8594262532421766,0.8250611224624828
ENSG00000162670,BRINP3,0.0019161527095386613,0.12246065907596915,0.8300699348151919,0.0013207169006446782,-0.12246065907596915,0.8300699348151919
ENSG00000225811,AL354771.1,0.00023951908869233266,-0.46250184164518693,1,0,0.46250184164518693,1
ENSG00000285638,AL138927.1,0.000718557266076998,0.5374981583548131,0.7941788770712375,0,-0.5374981583548131,0.7941788770712375
ENSG00000228215,LINC02770,0.0011975954434616633,0.12246065907596915,0.8959349281789663,0.0006603584503223391,-0.12246065907596915,0.8959349281789663
ENSG00000150681,RGS18,0.24574658499833332,-1.0319285628203132,0.008366983575513989,0.5025327806953,1.0319285628203132,0.008366983575513989
ENSG00000285280,AL390957.1,0.11736435345924301,0.8188658899177121,0.2994611281801266,0.0660358450322339,-0.8188658899177121,0.2994611281801266
ENSG00000236069,AL136987.1,0.000718557266076998,0.5374981583548131,0.7941788770712375,0,-0.5374981583548131,0.7941788770712375
ENSG00000090104,RGS1,0.06131688670523716,2.958160206827536,0.00000000040573151325085725,0.00726394295354573,-2.958160206827536,0.00000000040573151325085725
ENSG00000127074,RGS13,0.004071824507769655,1.12246065907597,0.5336328965553111,0.0013207169006446782,-1.12246065907597,0.5336328965553111
ENSG00000231767,AL136454.1,0.20215411085632878,1.2379378764959057,0.00008509075267488034,0.08518624009158175,-1.2379378764959057,0.00008509075267488034
ENSG00000116741,RGS2,0.18945959915563515,-2.2698567637027907,0.00000000000000000000681313204517791,0.9145964536964397,2.2698567637027907,0.00000000000000000000681313204517791
ENSG00000116750,UCHL5,0.22203419521779238,0.3347832217948321,0.4244692293418544,0.1756553477857422,-0.3347832217948321,0.4244692293418544
ENSG00000116747,RO60,0.6986771817155344,0.13238294743693124,0.8143040250629785,0.6372459045610572,-0.13238294743693124,0.8143040250629775
ENSG00000023572,GLRX2,0.06131688670523716,-0.5861603093962744,0.08233976391730874,0.09178982459480514,0.5861603093962744,0.08233976391730874
ENSG00000134371,CDC73,0.7980776035228524,-0.3288023940370217,0.3226144109053585,1.0024241275893109,0.3288023940370217,0.3226144109053585
ENSG00000162630,B3GALT2,0.004790381773846653,2.9298155811335738,0.01932640797667871,0,-2.9298155811335738,0.01932640797667871
ENSG00000232077,LINC01031,0.03401171059431124,1.609906653882864,0.0006690523119139489,0.010565735205157425,-1.609906653882864,0.0006690523119139489
ENSG00000286285,AL138778.1,0.009341244459000975,2.8594262532421757,0.0016336826572200727,0.0006603584503223391,-2.8594262532421757,0.0016336826572200727
ENSG00000227240,AL136456.1,0.6622702802342998,5.113102604377736,0.000000000000000000006647201928899123,0.018490036609025495,-5.113102604377736,0.000000000000000000006647201928899123
ENSG00000226640,AL357793.1,0.00023951908869233266,-0.46250184164518693,1,0,0.46250184164518693,1
ENSG00000237011,AL357793.2,0.0016766336208463286,1.537498158354813,0.4031119248892438,0,-1.537498158354813,0.4031119248892438
ENSG00000285718,AL353072.2,0.0009580763547693306,0.8594262532421766,0.7941788770712375,0,-0.8594262532421766,0.7941788770712375
ENSG00000287364,AL353709.1,0.0004790381773846653,0.12246065907596915,1,0,-0.12246065907596915,1
ENSG00000227421,LINC01724,0.00023951908869233266,-2.7844299365325487,0.061426767338487384,0.0026414338012893564,2.7844299365325487,0.061426767338487384
ENSG00000162687,KCNT2,0.0009580763547693306,-0.7255362474789795,0.868379072079435,0.0013207169006446782,0.7255362474789795,0.868379072079435
ENSG00000000971,CFH,0.0344907487716959,4.132444747648592,0.000000004441464268577873,0.0013207169006446782,-4.132444747648592,0.000000004441464268577873
ENSG00000080910,CFHR2,0.00023951908869233266,-0.46250184164518693,1,0,0.46250184164518693,1
ENSG00000134389,CFHR5,0.00023951908869233266,-0.46250184164518693,1,0,0.46250184164518693,1
ENSG00000066279,ASPM,0.022754313425771604,0.8005325641886074,0.22381834152086064,0.012546810556124444,-0.8005325641886074,0.22381834152086064
ENSG00000177888,ZBTB41,0.08191552833277778,0.2180959381264791,0.706720676748976,0.06999799573416794,-0.2180959381264791,0.706720676748976
ENSG00000134376,CRB1,0.022754313425771604,2.12246065907597,0.0008668951213680958,0.004622509152256374,-2.12246065907597,0.0008668951213680958
ENSG00000213047,DENND1B,0.9384357894965594,-0.21273251122619508,0.5868479318901224,1.0876103676808926,0.21273251122619508,0.5868479318901119
ENSG00000224901,AL365258.1,0.011257397168539636,0.537498158354814,0.5075900997472889,0.00726394295354573,-0.537498158354814,0.5075900997472889
ENSG00000203724,C1orf53,0.000718557266076998,-4.549964682895526,0.0000000000011036916596211977,0.02179182886063719,4.549964682895526,0.0000000000011036916596211977
ENSG00000151414,NEK7,0.9185557051350958,-0.7665682022560054,0.0036231258236317588,1.5630684519129767,0.7665682022560054,0.0036231258236317588
ENSG00000287989,AL450352.1,0.05556842857662118,3.59432938095149,0.00000000005751747340491884,0.0039621507019340346,-3.59432938095149,0.000000000057517473404866524
ENSG00000151418,ATP6V1G3,0.001437114532153996,1.3448530804124168,0.5813146701786694,0,-1.3448530804124168,0.5813146701786694
ENSG00000223881,AL157402.1,0.002155671798230994,0.2744637525210205,0.9405981177089023,0.0013207169006446782,-0.2744637525210205,0.9405981177089023
ENSG00000081237,PTPRC,10.59560592648272,-0.5638061817468487,0.03932078449505461,15.66832495079814,0.5638061817468487,0.03932078449505461
ENSG00000261573,AL157402.2,0.32814115150849577,0.7936040874583519,0.011081929611459268,0.188862516792189,-0.7936040874583519,0.011081929611459268
ENSG00000229989,MIR181A1HG,0.2507764858608723,-3.276919195738449,0.000000000000000000000000000000000000000000039239757082787097,2.4334208894378198,3.276919195738449,0.000000000000000000000000000000000000000000039239757082787097
ENSG00000225172,AC096631.1,0,-2.462501841645187,0.4684240072888307,0.0006603584503223391,2.462501841645187,0.4684240072888307
ENSG00000233410,LINC01222,0.001437114532153996,1.3448530804124168,0.5946139054960194,0,-1.3448530804124168,0.5946139054960194
ENSG00000235492,LINC01221,0.000718557266076998,0.5374981583548131,0.7941788770712375,0,-0.5374981583548131,0.7941788770712375
ENSG00000231718,LINC02789,0.0019161527095386613,0.7074231597971252,0.6968865438480741,0.0006603584503223391,-0.7074231597971252,0.6968865438480741
ENSG00000116833,NR5A2,0.0026347099756156593,-0.1994674358113926,1,0.0026414338012893564,0.1994674358113926,1
ENSG00000203721,LINC00862,0.04311343596461988,-0.5625687967491086,0.17706473392469307,0.06339441123094455,0.5625687967491086,0.17706473392469307
ENSG00000273093,AC097065.2,0.00023951908869233266,-0.46250184164518693,1,0,0.46250184164518693,1
ENSG00000230623,AC104461.1,0.020838160716232942,1.4119672762709552,0.08929633232742204,0.00726394295354573,-1.4119672762709552,0.08929633232742204
ENSG00000162702,ZNF281,0.19017815642171215,-0.9976157929157814,0.0001170555169556997,0.379706108935345,0.9976157929157814,0.0001170555169556997
ENSG00000282849,AL359834.1,0.00023951908869233266,-2.047464342366343,0.3523389292149892,0.0013207169006446782,2.047464342366343,0.3523389292149892
ENSG00000118193,KIF14,0.010299320813770305,-0.0030702230078887283,1,0.009905376754835087,0.0030702230078887283,1
ENSG00000118197,DDX59,0.13676539964332196,-0.08399021839145648,0.9060543441559216,0.14461850062059226,0.08399021839145648,0.9060543441559216
ENSG00000260088,DDX59-AS1,0.0059879772173083165,-0.08399021839145693,1,0.005943226052901052,0.08399021839145693,1
ENSG00000118200,CAMSAP2,0.07520899384939246,-0.7632066654450349,0.017485385956447812,0.12744918091221144,0.7632066654450349,0.017485385956447812
ENSG00000170128,GPR25,0.00023951908869233266,-1.462501841645187,0.6872075460477104,0.0006603584503223391,1.462501841645187,0.6872075460477104
ENSG00000163362,INAVA,0.0004790381773846653,-1.462501841645187,0.4988683055331423,0.0013207169006446782,1.462501841645187,0.4988683055331423
ENSG00000116852,KIF21B,0.17676508745494152,1.7093767078828805,0.00000014707258648149248,0.05348903447610947,-1.7093767078828805,0.00000014707258648149248
ENSG00000229191,AL358473.1,0.0009580763547693306,-0.14057374675782341,1,0.0006603584503223391,0.14057374675782341,1
ENSG00000232237,ASCL5,0.0011975954434616633,0.12246065907596915,1,0.0006603584503223391,-0.12246065907596915,1
ENSG00000116857,TMEM9,0.06179592488262183,0.6001101356544929,0.1480143167679866,0.040281865469662684,-0.6001101356544929,0.1480143167679866
ENSG00000163395,IGFN1,0.00023951908869233266,-0.46250184164518693,1,0,0.46250184164518693,1
ENSG00000159166,LAD1,0.00023951908869233266,-2.047464342366343,0.3523389292149892,0.0013207169006446782,2.047464342366343,0.3523389292149892
ENSG00000159173,TNNI1,0.00023951908869233266,-0.46250184164518693,1,0,0.46250184164518693,1
ENSG00000174307,PHLDA3,0.0011975954434616633,0.12246065907596915,1,0.0006603584503223391,-0.12246065907596915,1
ENSG00000159176,CSRP1,0.09317292550131741,-0.8267150818463476,0.00411121992232089,0.16508961258058477,0.8267150818463476,0.00411121992232089
ENSG00000224536,AC096677.1,0.07209524569639213,0.5279753842363073,0.2107307794552755,0.04952688377417543,-0.5279753842363073,0.2107307794552755
ENSG00000134369,NAV1,0.05149660406885152,-1.8624324485338217,0.000000000020027437691510043,0.18754179989154432,1.8624324485338217,0.000000000020027437691510043
ENSG00000231871,IPO9-AS1,0.03137700061869558,-0.5055705635370726,0.24451106313668486,0.04424401617159672,0.5055705635370726,0.24451106313668486
ENSG00000198700,IPO9,0.33844047232226604,-0.412677205125878,0.17291347155255649,0.4503644631198353,0.412677205125878,0.17291347155255649
ENSG00000198892,SHISA4,0.005029900862538986,-0.7035099411489805,0.4762863722562301,0.007924301403868069,0.7035099411489805,0.4762863722562301
ENSG00000223774,AL513217.1,0.0004790381773846653,-1.462501841645187,0.4988683055331423,0.0013207169006446782,1.462501841645187,0.4988683055331423
ENSG00000163431,LMOD1,0.0011975954434616633,-0.46250184164518693,1,0.0013207169006446782,0.46250184164518693,1
ENSG00000134375,TIMM17A,0.3913741909232716,-0.2631603522261392,0.45131656545913096,0.4695148581791831,0.2631603522261392,0.45131656545913096
ENSG00000176393,RNPEP,0.17053759114894085,-2.2051219028965265,0.0000000000000000000036565830289017626,0.7871472727842282,2.2051219028965265,0.0000000000000000000036565830289017626
ENSG00000234678,ELF3-AS1,0.019880084361463612,-0.5937463749234393,0.2256831467698706,0.029716130264505262,0.5937463749234393,0.2256831467698706
ENSG00000163435,ELF3,0.0031137481530003246,-1.7426097608379223,0.009156392477877343,0.010565735205157425,1.7426097608379223,0.009156392477877343
ENSG00000170075,GPR37L1,0.0009580763547693306,-1.4625018416451852,0.4664915798652889,0.0026414338012893564,1.4625018416451852,0.4664915798652889
ENSG00000143862,ARL8A,0.18227402649486515,-1.6520670209662647,0.000000000011644608352851512,0.5731911348797903,1.6520670209662647,0.000000000011644608352851512
ENSG00000143851,PTPN7,0.4263439778723522,0.9916740515406155,0.0011319210055995438,0.21395613790443788,-0.9916740515406155,0.0011319210055995438
ENSG00000133067,LGR6,0.0740113984059308,4.49169446874169,0.0000000000000004558005385506492,0.0026414338012893564,-4.49169446874169,0.0000000000000004558005385506492
ENSG00000077152,UBE2T,0.020119603450155944,1.246449376351424,0.02430728587238018,0.007924301403868069,-1.246449376351424,0.02430728587238018
ENSG00000077157,PPP1R12B,0.5937678208682927,-0.41158487331445076,0.19057445146681576,0.7897887065855176,0.41158487331445076,0.19057445146681576
ENSG00000143858,SYT2,0.013652588055462963,1.2255541520400737,0.06486845104292618,0.005282867602578713,-1.2255541520400737,0.06486845104292618
ENSG00000226862,AC104463.2,0.0009580763547693306,-1.7255362474789795,0.1628401111317528,0.0033017922516116955,1.7255362474789795,0.1628401111317528
ENSG00000117139,KDM5B,0.5080199871164376,0.030286386000913934,1,0.4972499130927214,-0.030286386000913934,1
ENSG00000228288,PCAT6,0.0031137481530003246,0.3448530804124168,0.8091991892607902,0.0019810753509670173,-0.3448530804124168,0.8091991892607902
ENSG00000183155,RABIF,0.18442969829309616,-0.748431738295152,0.006275413051250081,0.309708113201177,0.748431738295152,0.006275413051250081
ENSG00000117153,KLHL12,0.12910078880516732,0.14670820532264672,0.8312283833605115,0.11622308725673168,-0.14670820532264672,0.8312283833605115
ENSG00000159346,ADIPOR1,0.39472745816496424,-0.9760247632461634,0.0002885600438926037,0.7765815375790708,0.9760247632461634,0.0002885600438925878
ENSG00000159348,CYB5R1,0.1113763762419347,0.05295614877801613,1,0.10697806895221894,-0.05295614877801613,1
ENSG00000163444,TMEM183A,0.3204765406703411,-0.42650077786730667,0.15722393921161004,0.4305537096101651,0.42650077786730667,0.15722393921161004
ENSG00000143847,PPFIA4,0.0023951908869233266,-3.462501841645186,0.000000000006193401374986455,0.028395413363860582,3.462501841645186,0.000000000006193401374986455
ENSG00000163485,ADORA1,0.000718557266076998,-1.462501841645187,0.38779526540111303,0.0019810753509670173,1.462501841645187,0.38779526540111303
ENSG00000133055,MYBPH,0,-2.462501841645187,0.4684240072888307,0.0006603584503223391,2.462501841645187,0.4684240072888307
ENSG00000133063,CHIT1,0.0038323054190773226,-0.5449640018371591,0.7741228559044566,0.005282867602578713,0.5449640018371591,0.7741228559044566
ENSG00000231507,LINC01353,0.005029900862538986,-0.8104251450654925,0.3167920889327005,0.008584659854190409,0.8104251450654925,0.3167920889327005
ENSG00000233791,LINC01136,0.005748458128615984,1.1813543481295383,0.4986145460258573,0.0019810753509670173,-1.1813543481295383,0.4986145460258573
ENSG00000159388,BTG2,0.8816697654764766,0.1429807375427632,0.7941788770712375,0.798373366439708,-0.1429807375427632,0.7941788770712375
ENSG00000188783,PRELP,0.0004790381773846653,-1.8775393409240309,0.26825990223227547,0.0019810753509670173,1.8775393409240309,0.26825990223227547
ENSG00000058668,ATP2B4,0.8332869095606253,0.721169167165947,0.01984738012909989,0.5051742144965894,-0.721169167165947,0.01984738012909989
ENSG00000122188,LAX1,0.1365258805546296,3.7879544981091375,0.0000000000000000011050609928189165,0.009245018304512747,-3.7879544981091375,0.0000000000000000011050609928189165
ENSG00000058673,ZC3H11A,0.004790381773846653,0.9298155811335738,0.4684240072888307,0.0019810753509670173,-0.9298155811335738,0.4684240072888307
ENSG00000257315,ZBED6,0.00359278633038499,-0.047464342366343004,1,0.0033017922516116955,0.047464342366343004,1
ENSG00000182004,SNRPE,0.6277795314626039,0.14240606948746992,0.8219738667084795,0.568568625727534,-0.14240606948746992,0.8219738667084795
ENSG00000286383,AC096645.1,0,-2.462501841645187,0.4684240072888307,0.0006603584503223391,2.462501841645187,0.4684240072888307
