Feature ID,Feature Name,Cluster 1 Mean Counts,Cluster 1 Log2 fold change,Cluster 1 Adjusted p value,Cluster 2 Mean Counts,Cluster 2 Log2 fold change,Cluster 2 Adjusted p value
ENSMUSG00000052353,Cemip,0.19799240489037898,1.8929662016833904,0.0000466327111803732,0.05260553141542113,-1.8929662016833904,0.0000466327111803732
ENSMUSG00000038459,Abhd17c,0.061525978588085194,0.1275704068411354,0.9875371737224269,0.05569997443985767,-0.1275704068411354,0.9875371737224269
ENSMUSG00000097016,Gm26708,0.004256514241943001,0.9190284982695855,0.45011358261954343,0.0015472215122182686,-0.9190284982695855,0.45011358261954343
ENSMUSG00000015709,Arnt2,0.5781120252238948,-0.289273413266978,0.4644170180243818,0.7063066203276396,0.289273413266978,0.4644170180243818
ENSMUSG00000109341,Gm30873,0.005804337602649546,1.3551276130762595,0.18952884341956264,0.0015472215122182686,-1.3551276130762595,0.18952884341956264
ENSMUSG00000108864,Gm44933,0.0003869558401766364,-0.5834718422595948,1,0,0.5834718422595948,1
ENSMUSG00000109347,Gm45175,0.0002579705601177576,-0.9985093415384405,1,0,0.9985093415384405,1
ENSMUSG00000097789,Gm2115,0.02063764480942061,-2.5099428068376315,0.0000000000000035292415046159753,0.11758883492858842,2.5099428068376315,0.0000000000000035292415046159753
ENSMUSG00000030630,Fah,0.023604306250774823,-1.9787731234771782,0.00000000685199066661289,0.09283329073309611,1.9787731234771782,0.00000000685199066661289
ENSMUSG00000030629,Zfand6,0.21966193194027062,-1.4148162602048497,0.00000019386547590264503,0.5856233423746147,1.4148162602048497,0.00000019386547590264503
ENSMUSG00000085236,2610206C17Rik,0.0018057939208243033,-2.676581246651078,0.00048291848528805143,0.011604161341637014,2.676581246651078,0.00048291848528805143
ENSMUSG00000066372,Vmn2r65,0.0006449264002943941,-1.9985093415384405,0.26791205605911117,0.002320832268327403,1.9985093415384405,0.26791205605911117
ENSMUSG00000095664,Vmn2r67,0.0001289852800588788,-1.5834718422595948,1,0,1.5834718422595948,1
ENSMUSG00000090806,Vmn2r70,0.0002579705601177576,-0.9985093415384405,1,0,0.9985093415384405,1
ENSMUSG00000091205,Vmn2r71,0.0001289852800588788,-1.5834718422595948,1,0,1.5834718422595948,1
ENSMUSG00000090436,Vmn2r75,0.0003869558401766364,-0.5834718422595948,1,0,0.5834718422595948,1
ENSMUSG00000091239,Vmn2r76,0.0003869558401766364,-0.5834718422595948,1,0,0.5834718422595948,1
